,0
1510,“It seems that pretty soon the earth’s going to fall into the sun—or wait a minute—it’s just the opposite—the sun’s getting colder every year.
1511,"“Come outside,” he suggested to Gatsby, “I’d like you to have a look at the place.”  I went with them out to the veranda."
1512,"On the green Sound, stagnant in the heat, one small sail crawled slowly toward the fresher sea."
1513,Gatsby’s eyes followed it momentarily; he raised his hand and pointed across the bay.
1514,“I’m right across from you.”  “So you are.”  Our eyes lifted over the rose-beds and the hot lawn and the weedy refuse of the dog-days alongshore.
1515,Slowly the white wings of the boat moved against the blue cool limit of the sky.
1516,Ahead lay the scalloped ocean and the abounding blessed isles.
1517,"“There’s sport for you,” said Tom, nodding."
1518,"“I’d like to be out there with him for about an hour.”  We had luncheon in the dining-room, darkened too against the heat, and drank down nervous gaiety with the cold ale."
1519,"“What’ll we do with ourselves this afternoon?” cried Daisy, “and the day after that, and the next thirty years?”  “Don’t be morbid,” Jordan said."
1520,"“Life starts all over again when it gets crisp in the fall.”  “But it’s so hot,” insisted Daisy, on the verge of tears, “and everything’s so confused."
1521,"Let’s all go to town!”  Her voice struggled on through the heat, beating against it, moulding its senselessness into forms."
1522,"“I’ve heard of making a garage out of a stable,” Tom was saying to Gatsby, “but I’m the first man who ever made a stable out of a garage.”  “Who wants to go to town?” demanded Daisy insistently."
1523,Gatsby’s eyes floated toward her.
1524,"“Ah,” she cried, “you look so cool.”  Their eyes met, and they stared together at each other, alone in space."
1525,With an effort she glanced down at the table.
1526,"“You always look so cool,” she repeated."
1527,"She had told him that she loved him, and Tom Buchanan saw."
1528,He was astounded.
1529,"His mouth opened a little, and he looked at Gatsby, and then back at Daisy as if he had just recognized her as someone he knew a long time ago."
1530,"“You resemble the advertisement of the man,” she went on innocently."
1531,"“You know the advertisement of the man—”  “All right,” broke in Tom quickly, “I’m perfectly willing to go to town."
1532,"Come on—we’re all going to town.”  He got up, his eyes still flashing between Gatsby and his wife."
1533,No one moved.
1534,“Come on!” His temper cracked a little.
1535,"“What’s the matter, anyhow?"
1536,"If we’re going to town, let’s start.”  His hand, trembling with his effort at self-control, bore to his lips the last of his glass of ale."
1537,Daisy’s voice got us to our feet and out on to the blazing gravel drive.
1538,“Are we just going to go?” she objected.
1539,“Like this?
1540,"Aren’t we going to let anyone smoke a cigarette first?”  “Everybody smoked all through lunch.”  “Oh, let’s have fun,” she begged him."
1541,“It’s too hot to fuss.”  He didn’t answer.
1542,"“Have it your own way,” she said."
1543,"“Come on, Jordan.”  They went upstairs to get ready while we three men stood there shuffling the hot pebbles with our feet."
1544,A silver curve of the moon hovered already in the western sky.
1545,"Gatsby started to speak, changed his mind, but not before Tom wheeled and faced him expectantly."
1546,“Have you got your stables here?” asked Gatsby with an effort.
1547,“About a quarter of a mile down the road.”  “Oh.”  A pause.
1548,"“I don’t see the idea of going to town,” broke out Tom savagely."
1549,“Women get these notions in their heads—”  “Shall we take anything to drink?” called Daisy from an upper window.
1550,"“I’ll get some whisky,” answered Tom."
1551,He went inside.
1552,"Gatsby turned to me rigidly:  “I can’t say anything in his house, old sport.”  “She’s got an indiscreet voice,” I remarked."
1553,“It’s full of—” I hesitated.
1554,"“Her voice is full of money,” he said suddenly."
1555,That was it.
1556,I’d never understood before.
1557,"It was full of money—that was the inexhaustible charm that rose and fell in it, the jingle of it, the cymbals’ song of it … High in a white palace the king’s daughter, the golden girl …  Tom came out of the house wrapping a quart bottle in a towel, followed by Daisy and Jordan wearing small tight hats of metallic cloth and carrying light capes over their arms."
1558,“Shall we all go in my car?” suggested Gatsby.
1559,"He felt the hot, green leather of the seat."
1560,“I ought to have left it in the shade.”  “Is it standard shift?” demanded Tom.
1561,"“Yes.”  “Well, you take my coupé and let me drive your car to town.”  The suggestion was distasteful to Gatsby."
1562,"“I don’t think there’s much gas,” he objected."
1563,"“Plenty of gas,” said Tom boisterously."
1564,He looked at the gauge.
1565,“And if it runs out I can stop at a drugstore.
1566,You can buy anything at a drugstore nowadays.”  A pause followed this apparently pointless remark.
1567,"Daisy looked at Tom frowning, and an indefinable expression, at once definitely unfamiliar and vaguely recognizable, as if I had only heard it described in words, passed over Gatsby’s face."
1568,"“Come on, Daisy” said Tom, pressing her with his hand toward Gatsby’s car."
1569,"“I’ll take you in this circus wagon.”  He opened the door, but she moved out from the circle of his arm."
1570,“You take Nick and Jordan.
1571,"We’ll follow you in the coupé.”  She walked close to Gatsby, touching his coat with her hand."
1572,"Jordan and Tom and I got into the front seat of Gatsby’s car, Tom pushed the unfamiliar gears tentatively, and we shot off into the oppressive heat, leaving them out of sight behind."
1573,“Did you see that?” demanded Tom.
1574,"“See what?”  He looked at me keenly, realizing that Jordan and I must have known all along."
