,0
1820,"Thanks unto Thee, our God, we are Thine: Thy suggestions and consolations tell us, Faithful in promises, Thou now requitest Verecundus for his country-house of Cassiacum, where from the fever of the world we reposed in Thee, with the eternal freshness of Thy Paradise: for that Thou hast forgiven him his sins upon earth, in that rich mountain, that mountain which yieldeth milk, Thine own mountain."
1821,"He then had at that time sorrow, but Nebridius joy."
1822,"For although he also, not being yet a Christian, had fallen into the pit of that most pernicious error, believing the flesh of Thy Son to be a phantom: yet emerging thence, he believed as we did; not as yet endued with any Sacraments of Thy Church, but a most ardent searcher out of truth."
1823,"Whom, not long after our conversion and regeneration by Thy Baptism, being also a faithful member of the Church Catholic, and serving Thee in perfect chastity and continence amongst his people in Africa, his whole house having through him first been made Christian, didst Thou release from the flesh; and now he lives in Abraham's bosom."
1824,"Whatever that be, which is signified by that bosom, there lives my Nebridius, my sweet friend, and Thy child, O Lord, adopted of a freed man: there he liveth."
1825,For what other place is there for such a soul?
1826,"There he liveth, whereof he asked much of me, a poor inexperienced man."
1827,"Now lays he not his ear to my mouth, but his spiritual mouth unto Thy fountain, and drinketh as much as he can receive, wisdom in proportion to his thirst, endlessly happy."
1828,"Nor do I think that he is so inebriated therewith, as to forget me; seeing Thou, Lord, Whom he drinketh, art mindful of us."
1829,"So were we then, comforting Verecundus, who sorrowed, as far as friendship permitted, that our conversion was of such sort; and exhorting him to become faithful, according to his measure, namely, of a married estate; and awaiting Nebridius to follow us, which, being so near, he was all but doing: and so, lo!"
1830,"those days rolled by at length; for long and many they seemed, for the love I bare to the easeful liberty, that I might sing to Thee, from my inmost marrow, My heart hath said unto Thee, I have sought Thy face: Thy face, Lord, will I seek."
1831,"Now was the day come wherein I was in deed to be freed of my Rhetoric Professorship, whereof in thought I was already freed."
1832,And it was done.
1833,"Thou didst rescue my tongue, whence Thou hadst before rescued my heart."
1834,"And I blessed Thee, rejoicing; retiring with all mine to the villa."
1835,"What I there did in writing, which was now enlisted in Thy service, though still, in this breathing-time as it were, panting from the school of pride, my books may witness, as well what I debated with others, as what with myself alone, before Thee: what with Nebridius, who was absent, my Epistles bear witness."
1836,"And when shall I have time to rehearse all Thy great benefits towards us at that time, especially when hasting on to yet greater mercies?"
1837,"For my remembrance recalls me, and pleasant is it to me, O Lord, to confess to Thee, by what inward goads Thou tamedst me; and how Thou hast evened me, lowering the mountains and hills of my high imaginations, straightening my crookedness, and smoothing my rough ways; and how Thou also subduedst the brother of my heart, Alypius, unto the name of Thy Only Begotten, our Lord and Saviour Jesus Christ, which he would not at first vouchsafe to have inserted in our writings."
1838,"For rather would he have them savour of the lofty cedars of the Schools, which the Lord hath now broken down, than of the wholesome herbs of the Church, the antidote against serpents."
1839,"Oh, in what accents spake I unto Thee, my God, when I read the Psalms of David, those faithful songs, and sounds of devotion, which allow of no swelling spirit, as yet a Catechumen, and a novice in Thy real love, resting in that villa, with Alypius a Catechumen, my mother cleaving to us, in female garb with masculine faith, with the tranquillity of age, motherly love, Christian piety!"
1840,"Oh, what accents did I utter unto Thee in those Psalms, and how was I by them kindled towards Thee, and on fire to rehearse them, if possible, through the whole world, against the pride of mankind!"
1841,"And yet they are sung through the whole world, nor can any hide himself from Thy heat."
